Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,condition
68e453275576cb1ccb73ff01,610508c09d61c098f072605b,APPROVED,Not Applicable,2025-10-06T23:39:50.796000Z,2025-10-07T00:32:33.223000Z,2025-10-28T00:03:02.261000Z,2025-10-07T00:32:33.600689Z,3163.0,CUKPH3D8,5110,28,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,text
68e453281c742c155d994e6e,671d553e0d035028da7d29a1,APPROVED,Not Applicable,2025-10-06T23:39:38.692000Z,2025-10-07T00:16:49.146000Z,2025-10-28T00:03:02.614000Z,2025-10-07T00:16:52.453268Z,2231.0,CUKPH3D8,2762,34,Female,Mixed,United States,United States,United States,English,Yes,Full-Time,text
68e453756be6a6702376d499,60bec2aeb32067ea868876ec,RETURNED,Not Applicable,2025-10-06T23:42:12.062000Z,,,2025-10-09T14:48:00.456586Z,,,2750,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,text
68e453a04c092bbe0c82b1c8,57d6dd8d6598aa000199188b,APPROVED,Not Applicable,2025-10-06T23:41:30.688000Z,2025-10-07T00:07:46.401000Z,2025-10-28T00:03:03.041000Z,2025-10-07T00:13:50.958956Z,1576.0,CUKPH3D8,12358,36,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,text
68e454acc9439bc9e2775368,6643a23e1668916a901333d9,RETURNED,Not Applicable,2025-10-06T23:45:57.392000Z,,,2025-10-09T14:48:00.429998Z,,,4138,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,text
68e45539aae0cb31ee0d0a2d,67042cdf06ed4052bdf44c07,RETURNED,Not Applicable,2025-10-06T23:59:00.378000Z,,,2025-10-09T14:48:00.438384Z,,,1100,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,text
68e4570745e490c9fc62da68,5a98d411f05361000171ebe7,APPROVED,Not Applicable,2025-10-06T23:55:57.860000Z,2025-10-07T00:17:07.807000Z,2025-10-28T00:03:03.478000Z,2025-10-07T00:17:08.380612Z,1270.0,CUKPH3D8,2003,35,Female,White,United States,United States,United States,English,No,Full-Time,text
68e457683c8989106587ecc1,5930c7fdfa699e0001017cc1,APPROVED,Not Applicable,2025-10-07T00:02:28.577000Z,2025-10-07T00:35:04.693000Z,2025-10-28T00:03:04.193000Z,2025-10-07T00:35:05.107596Z,1957.0,CUKPH3D8,2004,37,Male,White,United States,United States,United States,English,No,Full-Time,text
68e45a342068624988775571,6682c4fcefd32e38eb8197b2,RETURNED,Not Applicable,2025-10-07T00:09:27.900000Z,,,2025-10-09T14:48:00.432875Z,,,1659,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,text
68e45b53dbe927743114a665,6287a504c4cb277cf781b6bb,APPROVED,Not Applicable,2025-10-07T00:14:16.328000Z,2025-10-07T01:22:36.512000Z,2025-10-28T00:03:04.685000Z,2025-10-07T01:22:37.302901Z,4101.0,CUKPH3D8,5101,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,text
68e45ca2c0d4b93931398a6a,668525b0e1eff8d40c686ec0,APPROVED,Not Applicable,2025-10-07T00:19:50.502000Z,2025-10-07T01:04:43.106000Z,2025-10-28T00:03:05.219000Z,2025-10-07T01:04:43.575974Z,2693.0,CUKPH3D8,836,36,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,text
68e45cbb5ab61b6f9b9bd201,673378009f99d14c232c1f2b,APPROVED,Not Applicable,2025-10-07T00:20:22.804000Z,2025-10-07T01:14:22.230000Z,2025-10-28T00:03:06.094000Z,2025-10-07T01:14:22.684242Z,3240.0,CUKPH3D8,4714,38,Male,Mixed,United States,United States,United States,English,Yes,DATA_EXPIRED,text
68e45d2064a5cf2de92ea06c,663a4e1d7e5525f5851d04c5,APPROVED,Not Applicable,2025-10-07T00:21:56.472000Z,2025-10-07T01:14:47.139000Z,2025-10-28T00:03:06.724000Z,2025-10-07T01:14:47.531668Z,3171.0,CUKPH3D8,1628,27,DATA_EXPIRED,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,text
68e465836be6a6702376d573,663a5fa6c0dd77f659a12550,RETURNED,Not Applicable,2025-10-07T00:57:44.233000Z,,,2025-10-09T14:48:00.435899Z,,,528,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,text
68e465fd29cf124179226fb0,66bd0b8a2d07447ae9a52ec3,RETURNED,Not Applicable,2025-10-07T00:59:44.230000Z,,,2025-10-09T14:48:00.433099Z,,,1374,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,text
68e4662a2a527a84a2af2ff2,64309be1d7d085ed8ee4c129,APPROVED,Not Applicable,2025-10-07T01:01:58.748000Z,2025-10-07T01:39:08.459000Z,2025-10-28T00:03:07.734000Z,2025-10-07T01:39:13.041185Z,2230.0,CUKPH3D8,6534,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,text
68e55a9ea9a6f49f07dd551f,662948ed99960b11f2f8e3fe,APPROVED,Not Applicable,2025-10-07T18:27:01.766000Z,2025-10-07T19:01:27.454000Z,2025-10-28T00:00:58.186000Z,2025-10-07T19:01:28.475767Z,2066.0,CUKPH3D8,4189,44,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,voice
68e55b1696855a1190a2a30b,6646abc0720d1baaa7e0af4c,RETURNED,Not Applicable,2025-10-07T18:25:29.085000Z,,,2025-10-29T16:44:24.154957Z,,,1427,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e55b20f69520690a316cd3,66a049748b57caf868c3179d,RETURNED,Not Applicable,2025-10-07T18:28:13.451000Z,,,2025-10-29T16:44:24.154944Z,,,586,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e55e9e73cd39b6ff88f73b,6742864af334030ad769a482,APPROVED,Not Applicable,2025-10-07T18:40:38.569000Z,2025-10-07T19:15:50.402000Z,2025-10-28T00:00:58.626000Z,2025-10-07T19:15:50.843995Z,2112.0,CUKPH3D8,1074,35,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",voice
68e56acaab86a73cc468e970,65983c420d89145cbdb05468,APPROVED,Not Applicable,2025-10-07T19:32:30.586000Z,2025-10-07T19:58:55.278000Z,2025-10-28T00:00:59.027000Z,2025-10-07T19:58:55.906186Z,1585.0,CUKPH3D8,1367,43,Female,Other,United States,United States,United States,English,No,Part-Time,voice
68e4413fb9aaa125fee3eadf,67414dcbcf89f6a633385d49,APPROVED,Not Applicable,2025-10-06T22:27:07.335000Z,2025-10-06T23:03:03.462000Z,2025-10-27T00:02:12.654000Z,2025-10-06T23:03:06.061881Z,2157.0,CUKPH3D8,788,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e441cccb0cf52fa6a5eef3,666559e634fffd1ce19ba654,APPROVED,Not Applicable,2025-10-06T22:25:21.223000Z,2025-10-06T23:40:42.366000Z,2025-10-27T00:02:13.047000Z,2025-10-06T23:40:42.784787Z,4522.0,CUKPH3D8,2890,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e443ba7406769a213ca651,5d2e4267565e1200017efb42,RETURNED,Not Applicable,2025-10-06T22:34:13.304000Z,,,2025-10-06T22:52:09.911022Z,,,2113,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e443be41e0e9594101211b,62d43cee3d60ac98c1dcacc8,APPROVED,Not Applicable,2025-10-06T22:33:38.503000Z,2025-10-06T23:57:12.971000Z,2025-10-27T00:02:13.407000Z,2025-10-06T23:57:16.914762Z,5015.0,CUKPH3D8,8614,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e4450ed1a8affcf5dcc398,628f83dc5398c04bac86f9e6,APPROVED,Not Applicable,2025-10-06T22:39:14.577000Z,2025-10-06T23:11:54.931000Z,2025-10-27T00:02:13.739000Z,2025-10-06T23:11:55.341353Z,1961.0,CUKPH3D8,13959,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e445764753d5515e3bacce,5efaf5d5540ce9953f995009,RETURNED,Not Applicable,2025-10-06T22:41:02.494000Z,,,2025-10-06T22:52:08.150483Z,,,1709,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e44599d5bae27afbb8001c,660cda55786e37b1cbb49717,APPROVED,Not Applicable,2025-10-06T22:41:35.884000Z,2025-10-06T23:34:57.708000Z,2025-10-27T00:02:14.107000Z,2025-10-06T23:34:59.521952Z,3202.0,CUKPH3D8,4309,38,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e445f3c0343dfdbe54b19b,6643f08978c19c6cf8de82d4,RETURNED,Not Applicable,2025-10-06T22:46:37.101000Z,,,2025-10-09T14:47:29.861213Z,,,2054,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e4471f83d5eaf3564c6670,62c63362e7342ad8be294866,APPROVED,Not Applicable,2025-10-06T22:48:10.854000Z,2025-10-06T23:25:45.158000Z,2025-10-27T00:02:14.418000Z,2025-10-06T23:25:45.549019Z,2255.0,CUKPH3D8,5095,45,Male,White,United States,United States,United States,English,No,Full-Time,voice
68e4497bbca4d26f0047bdcd,6400e79fec0b310140841aee,RETURNED,Not Applicable,2025-10-06T22:58:17.125000Z,,,2025-10-09T14:47:29.863448Z,,,4250,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e449b5f3fa20a6173ae9de,6625ac4d6f5a636552f8adf0,RETURNED,Not Applicable,2025-10-06T22:59:11.608000Z,,,2025-10-09T14:47:29.863342Z,,,2018,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e449ec5b4997518160ada5,674df71dd20065d29a151f43,RETURNED,Not Applicable,2025-10-06T22:59:56.190000Z,,,2025-10-09T14:47:29.885927Z,,,1700,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e44b1821d36ab4e4cbf863,6745731e75a88802a56be3ef,APPROVED,Not Applicable,2025-10-06T23:05:33.097000Z,2025-10-06T23:26:48.560000Z,2025-10-27T00:02:14.743000Z,2025-10-06T23:26:48.990995Z,1276.0,CUKPH3D8,1361,18,Male,Mixed,United States,United States,United States,English,Yes,Part-Time,voice
68e44b98e1d6d5f61f9c1db5,6789ac8527bbce25fe21a7a4,APPROVED,Not Applicable,2025-10-06T23:07:14.435000Z,2025-10-06T23:35:26.889000Z,2025-10-27T00:02:15.078000Z,2025-10-06T23:35:27.288485Z,1693.0,CUKPH3D8,731,31,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time,voice
68e44bceac0f91f0db73f43b,671eefb130967a416003ffea,APPROVED,Not Applicable,2025-10-06T23:08:04.394000Z,2025-10-06T23:27:43.113000Z,2025-10-27T00:02:15.451000Z,2025-10-06T23:27:43.534494Z,1179.0,thankyou2025,438,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e44c911d2ab03f64ae142b,67294473dbb580a0ca93f60f,RETURNED,Not Applicable,2025-10-06T23:11:13.050000Z,,,2025-10-09T14:47:31.777964Z,,,2341,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e44d1ffbbd7082a15ea16d,6759153b3eedcded280918ce,APPROVED,Not Applicable,2025-10-06T23:21:02.076000Z,2025-10-07T00:42:20.059000Z,2025-10-28T00:04:36.965000Z,2025-10-07T00:42:20.450642Z,4878.0,CUKPH3D8,1197,27,Female,Black,United States,United States,United States,English,No,Full-Time,voice
68e44df46be6a6702376d432,663a5c3c9ca80f412652721d,RETURNED,Not Applicable,2025-10-06T23:17:11.973000Z,,,2025-10-09T14:47:29.871879Z,,,1571,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e44e6e68b3fed56409bd67,610e0a1e95c323743ff02dcb,TIMED-OUT,Not Applicable,2025-10-06T23:19:10.518000Z,,,2025-10-09T14:47:29.870598Z,228500.0,,7184,39,Male,Black,United States,United States,United States,English,No,Full-Time,voice
68e44fe6f311a24cbc215561,5d6f332829c25100188a4a27,RETURNED,Not Applicable,2025-10-06T23:25:26.994000Z,,,2025-10-09T14:47:29.874792Z,,,3216,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e450c4c5213f6cce7c132c,6722b6b9cb69415ce7f4c688,APPROVED,Not Applicable,2025-10-06T23:29:08.348000Z,2025-10-07T00:10:51.999000Z,2025-10-28T00:04:37.341000Z,2025-10-07T00:14:58.016466Z,2504.0,CUKPH3D8,1946,42,Male,White,Spain,United States,United States,Spanish,No,Full-Time,voice
68e455756eefa022f8179916,66199822c723a66ae0d5fc24,RETURNED,Not Applicable,2025-10-06T23:49:30.938000Z,,,2025-10-09T14:47:29.872296Z,,,1771,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e4558522a1930dbc758da3,5c7cf8b58ca9000001b52f6e,RETURNED,Not Applicable,2025-10-06T23:57:37.796000Z,,,2025-10-09T14:47:29.873588Z,,,9344,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e455e0105504eb34631761,6797d5ada6654ec99f741b08,APPROVED,Not Applicable,2025-10-06T23:51:02.062000Z,2025-10-07T00:19:12.840000Z,2025-10-28T00:04:37.723000Z,2025-10-07T00:19:13.274141Z,1691.0,CUKPH3D8,2273,23,Female,Black,Kenya,United States,United States,Somali,DATA_EXPIRED,DATA_EXPIRED,voice
68e455ec722ddef339c69053,669aab18b7f156b93c657214,RETURNED,Not Applicable,,,,2025-10-09T14:47:29.874462Z,,,2284,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e4562252766ea61fa66bf4,633d785ff76adb41addde965,RETURNED,Not Applicable,2025-10-07T00:04:41.185000Z,,,2025-10-09T14:47:29.879664Z,,,6637,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e4565f747e642faf52a4d6,63e55bb2f8e6aec6a4031bd8,APPROVED,Not Applicable,2025-10-06T23:53:03.887000Z,2025-10-07T00:27:21.899000Z,2025-10-28T00:04:38.124000Z,2025-10-07T00:27:22.287023Z,2059.0,NOCODE,4825,42,Male,White,United States,United States,United States,English,No,Full-Time,voice
68e4570fe6912f5757358eeb,6759fa50a9bb240e423de357,APPROVED,Not Applicable,2025-10-06T23:56:04.224000Z,2025-10-07T00:19:01.021000Z,2025-10-28T00:04:38.504000Z,2025-10-07T00:19:01.519253Z,1377.0,CUKPH3D8,2200,44,Male,Asian,Malaysia,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e4576bf7fa8559cc733688,66553eb5f10b5700001d20de,APPROVED,Not Applicable,2025-10-06T23:57:41.854000Z,2025-10-07T00:27:00.003000Z,2025-10-28T00:04:38.930000Z,2025-10-07T00:27:00.421115Z,1759.0,CUKPH3D8,4787,27,Male,White,South Africa,United States,United States,English,No,Full-Time,voice
68e4583e77207972c2207c02,60fd6e6d7b35102b8ca961a5,APPROVED,Not Applicable,2025-10-07T00:01:06.925000Z,2025-10-07T00:26:21.585000Z,2025-10-28T00:04:39.507000Z,2025-10-07T00:26:21.959370Z,1515.0,CUKPH3D8,1236,22,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),voice
68e45c9ba7161f15ce44cad8,668bf688d58206e61f399a88,APPROVED,Not Applicable,2025-10-07T00:19:49.958000Z,2025-10-07T00:51:54.676000Z,2025-10-28T00:04:40.047000Z,2025-10-07T00:51:55.056513Z,1925.0,CUKPH3D8,4459,43,Male,Black,United States,United States,United States,English,No,Full-Time,voice
68e45cf4628e86ed0c652a67,5fba9fdd33207faa35f61df3,APPROVED,Not Applicable,2025-10-07T00:21:08.178000Z,2025-10-07T01:06:21.210000Z,2025-10-28T00:04:40.690000Z,2025-10-07T01:06:27.742199Z,2714.0,CUKPH3D8,7054,45,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,voice
68e45e036fd8b18c9217a0fc,6730214557beb89aa16e74c2,RETURNED,Not Applicable,2025-10-07T00:25:50.585000Z,,,2025-10-09T14:47:29.882177Z,,,2578,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e45e11983a821bb3e8f24a,6104d73b7cdac0a47a905f0d,APPROVED,Not Applicable,2025-10-07T00:25:58.892000Z,2025-10-07T00:46:10.043000Z,2025-10-28T00:04:41.096000Z,2025-10-07T00:46:10.456252Z,1212.0,CUKPH3D8,1981,25,Female,Other,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED,voice
68e45efb1e37052db76bca25,6296ecaf7ea72c4951583ffd,APPROVED,Not Applicable,2025-10-07T00:31:22.676000Z,2025-10-07T00:58:09.282000Z,2025-10-28T00:04:41.545000Z,2025-10-07T00:58:14.451137Z,1607.0,CUKPH3D8,1481,41,Male,White,United States,United States,United States,English,No,Full-Time,voice
68e460e8d8e15a5a9adccefa,5c1c2c51e2d9150001b5737e,RETURNED,Not Applicable,2025-10-07T00:38:08.345000Z,,,2025-10-09T14:47:29.907952Z,,,8946,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e4615c4753d5515e3bae42,66463e4efb99fba5a67a010a,APPROVED,Not Applicable,2025-10-07T00:40:00.280000Z,2025-10-07T00:54:58.229000Z,2025-10-28T00:04:43.290000Z,2025-10-07T00:54:58.638175Z,898.0,CUKPH3D8,3325,31,Male,Black,United States,United States,United States,English,No,Full-Time,voice
68e461f655f8cd2ab5e2703c,66709a4a49e9bb2c80c53c27,APPROVED,Not Applicable,2025-10-07T00:42:40.792000Z,2025-10-07T17:42:46.548000Z,2025-10-07T17:42:46.959000Z,2025-10-07T17:42:47.115334Z,61206.0,Manual Completion,1342,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e463b478521356cf8354b5,60c8467d9872c0d83f695499,APPROVED,Not Applicable,2025-10-07T00:49:56.058000Z,2025-10-07T01:34:18.068000Z,2025-10-28T00:04:44.591000Z,2025-10-07T01:34:18.488639Z,2663.0,CUKPH3D8,5561,31,Female,White,United States,United States,United States,English,No,Full-Time,voice
68e464c36c002bbc3e1d8a09,5f3ebd568c429614c0f595e8,APPROVED,Not Applicable,2025-10-07T00:54:45.328000Z,2025-10-07T02:04:49.942000Z,2025-10-28T00:04:45.960000Z,2025-10-07T02:04:50.481051Z,4205.0,CUKPH3D8,8719,44,Male,White,United States,United States,United States,English,No,Full-Time,voice
68e46774cf58102213dcaf1e,611e6704567a73202f78bef7,RETURNED,Not Applicable,2025-10-07T01:05:59.198000Z,,,2025-10-09T14:47:29.895690Z,,,7064,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e4687828129b053e4d9f0e,66e7a809808daaac1a79dd40,RETURNED,Not Applicable,2025-10-07T01:10:22.278000Z,,,2025-10-09T14:47:29.899030Z,,,1569,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e46ac70911f4c75d62629a,663817b7de64fca4fb45a414,APPROVED,Not Applicable,2025-10-07T01:20:12.592000Z,2025-10-07T01:47:27.156000Z,2025-10-28T00:04:47.756000Z,2025-10-07T01:47:27.612016Z,1635.0,CUKPH3D8,1031,44,Male,White,United States,United States,United States,English,No,Full-Time,voice
68e46bbe8331abcd36531129,5b8d575aafe6be000115695b,RETURNED,Not Applicable,2025-10-07T01:24:20.831000Z,,,2025-10-09T14:47:29.891603Z,,,2848,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e46eec2713c1a52d04d92f,663a8b9eb077de60d6884574,APPROVED,Not Applicable,2025-10-07T01:37:51.417000Z,2025-10-07T02:37:39.014000Z,2025-10-28T00:04:48.288000Z,2025-10-07T02:37:39.414267Z,3588.0,CUKPH3D8,533,42,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e46fa2b28fca80a3022ab7,58adfc6e7cf56d0001f931a2,APPROVED,Not Applicable,2025-10-07T01:40:52.865000Z,2025-10-07T03:00:16.043000Z,2025-10-28T00:04:49.214000Z,2025-10-07T03:00:22.866135Z,4764.0,CUKPH3D8,8817,28,Male,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking),voice
68e46fc5cb0cf52fa6a5f558,66a02d45a7db35d93c9f6a81,RETURNED,Not Applicable,,,,2025-10-09T14:47:29.885041Z,,,4344,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,voice
68e46ffcca51f745ea27d46a,611edc7240c940f33a5dd554,APPROVED,Not Applicable,2025-10-07T01:42:28.207000Z,2025-10-07T02:15:24.374000Z,2025-10-28T00:04:49.738000Z,2025-10-07T02:15:24.754525Z,1977.0,CUKPH3D8,2231,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e4701a81fa9a9995744a58,669284eabea5b8c9655927da,APPROVED,Not Applicable,2025-10-07T01:51:53.637000Z,2025-10-07T02:47:54.004000Z,2025-10-28T00:04:50.387000Z,2025-10-07T02:47:57.201972Z,3361.0,CUKPH3D8,1040,27,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e4705e1517b644ef2eef7a,6410e763dc2f2726ac16ee05,APPROVED,Not Applicable,2025-10-07T01:46:18.222000Z,2025-10-07T02:59:24.422000Z,2025-10-28T00:04:50.880000Z,2025-10-07T02:59:25.286249Z,4387.0,CUKPH3D8,4204,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,voice
68e4790907b1efc79a45ec1d,640415971520c41606ca4389,APPROVED,Not Applicable,2025-10-07T02:21:10.635000Z,2025-10-07T02:49:16.150000Z,2025-10-28T00:04:51.280000Z,2025-10-07T02:49:16.566016Z,1686.0,CUKPH3D8,3756,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",voice
